id,anio,mes,maquina,central,agente,agente_descripcion,region,pais,tipo_maquina,fuente_generacion,tecnologia,categoria_hidraulica,categoria_region,generacion_neta_MWh,fecha_proceso,lote_id_log,indice_tiempo
493995,2018,09,ALOMDI01,ALOM,YPFLOMQA,CENTRAL TÉRMICA LOMITA AUTOG.,COMAHUE,Argentina,MOTOR DIESEL,Térmica,DI,,Comahue,12935.183,2020-05-05 11:06:29.851206,67,2018-09
493996,2018,09,ALUMDI01,ALUM,CTALUMSG,CT ALUMINÉ - SECCO,COMAHUE,Argentina,MOTOR DIESEL,Térmica,DI,,Comahue,0.049,2020-05-05 11:06:29.851206,67,2018-09
493997,2018,09,AMEGHI,AMEGHI,HAMEGHIG,HIDROELECTRICA AMEGHINO SA,PATAGONICA,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Patagonia,7459.572,2020-05-05 11:06:29.851206,67,2018-09
493998,2018,09,ANATDI01,ANAT,CTANATSG,CT AÑATUYA - SULLAIR,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,310.721,2020-05-05 11:06:29.851206,67,2018-09
493999,2018,09,ANATDI02,ANAT,CTANA2SG,CT AÑATUYA II - SULLAIR,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,187.81,2020-05-05 11:06:29.851206,67,2018-09
494000,2018,09,APARTV01,APAR,SIDESN1A,SIDERAR PTA. IND. SAN NICOLAS,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,1664.797,2020-05-05 11:06:29.851206,67,2018-09
494001,2018,09,ARA2EO,ARA2EO,PEARAU2G,PARQUE EOLICO ARAUCO II SAPEM,NOROESTE,Argentina,EOLICA,Renovable,EOL,,Noa,2883.827,2020-05-05 11:06:29.851206,67,2018-09
494002,2018,09,ARAUEO,ARAUEO,PEARAUCG,PARQUE EOLICO ARAUCO SAPEM,NOROESTE,Argentina,EOLICA,Renovable,EOL,,Noa,3935.81,2020-05-05 11:06:29.851206,67,2018-09
494003,2018,09,ARGETG01,ARGE,SIDERCAC,SIDERCA SA(EX ARGENER-GEN.PAR),BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,99964.121,2020-05-05 11:06:29.851206,67,2018-09
494004,2018,09,ARISDI01,ARIS,CTARIVSG,CT ARISTOBU.DEL VALLE-SOENERGY,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,337.695,2020-05-05 11:06:29.851206,67,2018-09
494005,2018,09,ARMATG01,ARMA,CTLARMAG,CT LAS ARMAS - EMGASUD,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,72.569,2020-05-05 11:06:29.851206,67,2018-09
494006,2018,09,ARMATG02,ARMA,CTLARMAG,CT LAS ARMAS - EMGASUD,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,73.619,2020-05-05 11:06:29.851206,67,2018-09
494007,2018,09,ARMATG03,ARMA,CTLARM2G,CT LAS ARMAS II - EMGASUD,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,6371.838,2020-05-05 11:06:29.851206,67,2018-09
494008,2018,09,ARREDI01,ARRE,CTARREAG,CT ARRECIFES-AGGREKO,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,1315.459,2020-05-05 11:06:29.851206,67,2018-09
494009,2018,09,ARROHI,ARROHI,HCHOCONG,HIDROELECTRICA EL CHOCON SA,COMAHUE,Argentina,TURB HIDRAULICA,Hidráulica,HID,Arroyito,Comahue,36887.125,2020-05-05 11:06:29.851206,67,2018-09
494010,2018,09,ATU2NUCL,ATU2,NUCLEOEG,NUCLEOELECTRICA ARG. SA,BUENOS AIRES,Argentina,NUCLEAR,Nuclear,NUC,,Gba - Litoral - Buenos Aires,89426.5,2020-05-05 11:06:29.851206,67,2018-09
494011,2018,09,ATUCNUCL,ATUC,NUCLEOEG,NUCLEOELECTRICA ARG. SA,BUENOS AIRES,Argentina,NUCLEAR,Nuclear,NUC,,Gba - Litoral - Buenos Aires,222543.9,2020-05-05 11:06:29.851206,67,2018-09
494012,2018,09,AVALTG21,AVAL,CTALVALG,C.TERMICA ALTO VALLE,COMAHUE,Argentina,TURBO GAS,Térmica,TG,,Comahue,0,2020-05-05 11:06:29.851206,67,2018-09
494013,2018,09,AVALTG22,AVAL,CTALVALG,C.TERMICA ALTO VALLE,COMAHUE,Argentina,TURBO GAS,Térmica,CC,,Comahue,24.66,2020-05-05 11:06:29.851206,67,2018-09
494014,2018,09,AVALTG23,AVAL,CTALVALG,C.TERMICA ALTO VALLE,COMAHUE,Argentina,TURBO GAS,Térmica,CC,,Comahue,12232.034,2020-05-05 11:06:29.851206,67,2018-09
494015,2018,09,AVALTV11,AVAL,CTALVALG,C.TERMICA ALTO VALLE,COMAHUE,Argentina,TURBO VAPOR,Térmica,CC,,Comahue,3067.396,2020-05-05 11:06:29.851206,67,2018-09
494016,2018,09,AVALTV12,AVAL,CTALVALG,C.TERMICA ALTO VALLE,COMAHUE,Argentina,TURBO VAPOR,Térmica,CC,,Comahue,2744.124,2020-05-05 11:06:29.851206,67,2018-09
494017,2018,09,BARIDI01,BARI,CTBARISG,CT BARILOCHE,COMAHUE,Argentina,MOTOR DIESEL,Térmica,DI,,Comahue,2.719,2020-05-05 11:06:29.851206,67,2018-09
494018,2018,09,BARKTG01,BARK,LOMABA3A,LOMA NEGRA - Pta. Barker,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2018-09
494019,2018,09,BBLATV29,BBLA,CPBUENAG,CENTRAL PIEDRABUENA S.A.,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,18531.811,2020-05-05 11:06:29.851206,67,2018-09
494020,2018,09,BBLATV30,BBLA,CPBUENAG,CENTRAL PIEDRABUENA S.A.,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,72773.741,2020-05-05 11:06:29.851206,67,2018-09
494021,2018,09,BLOPTG01,BLOP,CTBRILOG,CT BRIGADIER LOPEZ,LITORAL,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,392.749,2020-05-05 11:06:29.851206,67,2018-09
494022,2018,09,BRAGTG01,BRAG,CTBRAGAG,CT BRAGADO - EMGASUD,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,2317.312,2020-05-05 11:06:29.851206,67,2018-09
494023,2018,09,BRAGTG02,BRAG,CTBRAGAG,CT BRAGADO - EMGASUD,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,2216.742,2020-05-05 11:06:29.851206,67,2018-09
494024,2018,09,BROWTG01,BROW,TGBROWNG,TERMOELECTRICA GUILLERMO BROWN,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,144275.908,2020-05-05 11:06:29.851206,67,2018-09
494025,2018,09,BROWTG02,BROW,TGBROWNG,TERMOELECTRICA GUILLERMO BROWN,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,139855.759,2020-05-05 11:06:29.851206,67,2018-09
494026,2018,09,BSASTG01,BSAS,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,24935.26,2020-05-05 11:06:29.851206,67,2018-09
494027,2018,09,BSASTV01,BSAS,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,CC,,Gba - Litoral - Buenos Aires,10708.92,2020-05-05 11:06:29.851206,67,2018-09
494028,2018,09,BVILDI01,BVIL,CTBELLSG,CT BELL VILLE - SULLAIR,CENTRO,Argentina,MOTOR DIESEL,Térmica,DI,,Centro,288.615,2020-05-05 11:06:29.851206,67,2018-09
494029,2018,09,CACHHI,CACHHI,CEMPPOMG,CONSORCIO POTRERILLOS,CUYO,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Cuyo,38990.52,2020-05-05 11:06:29.851206,67,2018-09
494030,2018,09,CADIHI,CADIHI,HTUCUMAG,HIDROELECTRICA TUCUMAN SA,NOROESTE,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Noa,2978.298,2020-05-05 11:06:29.851206,67,2018-09
494031,2018,09,CALEHI,CALEHI,EPECORDG,EPEC GENERACION,CENTRO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Centro,0,2020-05-05 11:06:29.851206,67,2018-09
494032,2018,09,CARLDI01,CARL,EPECORDG,EPEC GENERACION,CENTRO,Argentina,MOTOR DIESEL,Térmica,DI,,Centro,208.727,2020-05-05 11:06:29.851206,67,2018-09
494033,2018,09,CARRHI,CARRHI,CEMPPOMG,CONSORCIO POTRERILLOS,CUYO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Cuyo,6311.716,2020-05-05 11:06:29.851206,67,2018-09
494034,2018,09,CASSHI,CASSHI,EPECORDG,EPEC GENERACION,CENTRO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Centro,2302.998,2020-05-05 11:06:29.851206,67,2018-09
494035,2018,09,CASTDI01,CAST,CTCASTAG,CT CASTELLI - AGGREKO,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,110.559,2020-05-05 11:06:29.851206,67,2018-09
494036,2018,09,CATADI01,CATA,EDECATKG,EDECAT GENERACION,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,60.211,2020-05-05 11:06:29.851206,67,2018-09
494037,2018,09,CATDDI01,CATD,CTCATASG,CT CATAMARCA - SECCO,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,2806.246,2020-05-05 11:06:29.851206,67,2018-09
494038,2018,09,CAVIDI01,CAVI,CTCAVISG,CT CAVIAHUE - SECCO,COMAHUE,Argentina,MOTOR DIESEL,Térmica,DI,,Comahue,7.341,2020-05-05 11:06:29.851206,67,2018-09
494039,2018,09,CCOLHI,CCOLHI,CHCARACG,C.H.LOS CARACOLES - EPSE,CUYO,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Cuyo,37062.868,2020-05-05 11:06:29.851206,67,2018-09
494040,2018,09,CCORHI,CCORHI,AESJURAG,AES JURAMENTO,NOROESTE,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Noa,11882.783,2020-05-05 11:06:29.851206,67,2018-09
494041,2018,09,CDPITG21,CDPI,CTMENZAG,C. TERMICAS MENDOZA SA,CUYO,Argentina,TURBO GAS,Térmica,TG,,Cuyo,0,2020-05-05 11:06:29.851206,67,2018-09
494042,2018,09,CEJEHI,CEJEHI,EPECORDG,EPEC GENERACION,CENTRO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Centro,135.72,2020-05-05 11:06:29.851206,67,2018-09
494043,2018,09,CEPUTG11,NPUE,CPUERTOG,CENTRAL PUERTO SA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,148929.813,2020-05-05 11:06:29.851206,67,2018-09
494044,2018,09,CEPUTG12,NPUE,CPUERTOG,CENTRAL PUERTO SA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,119568.211,2020-05-05 11:06:29.851206,67,2018-09
494045,2018,09,CEPUTV10,NPUE,CPUERTOG,CENTRAL PUERTO SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,CC,,Gba - Litoral - Buenos Aires,141571.097,2020-05-05 11:06:29.851206,67,2018-09
494046,2018,09,CEREDI01,CERE,CTCERSSG,CT CERES - SECCO,LITORAL,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2018-09
494047,2018,09,CERITV01,CERI,ECOENERG,PAMPA ENERGIA SA,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,8798.862,2020-05-05 11:06:29.851206,67,2018-09
494048,2018,09,CESPHI,CESPHI,CHCESPEG,CENTRAL HIDRAULICA CESPEDES,COMAHUE,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Comahue,2815.226,2020-05-05 11:06:29.851206,67,2018-09
494049,2018,09,CHARDI01,CHAR,CTCHARSG,CT CHARATA - SULLAIR,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,22.484,2020-05-05 11:06:29.851206,67,2018-09
494050,2018,09,CHARDI02,CHAR,CTCHARSG,CT CHARATA - SULLAIR,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,28.855,2020-05-05 11:06:29.851206,67,2018-09
494051,2018,09,CHI1FV,CHI1FV,CFCHIM1G,C.FOTOV. CHIMBERAS 1,CUYO,Argentina,FOTOVOLTAICA,Renovable,SOL,,Cuyo,442.521,2020-05-05 11:06:29.851206,67,2018-09
494052,2018,09,CHILDI01,CHIL,EDELARFG,EDELAR GENERACION,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,0,2020-05-05 11:06:29.851206,67,2018-09
494053,2018,09,CHLEDI01,CHLE,CTCHILSG,CT CHILECITO - SECCO,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,1573.067,2020-05-05 11:06:29.851206,67,2018-09
494054,2018,09,CHOCHI,CHOCHI,HCHOCONG,HIDROELECTRICA EL CHOCON SA,COMAHUE,Argentina,TURB HIDRAULICA,Hidráulica,HID,Chocón,Comahue,128582.383,2020-05-05 11:06:29.851206,67,2018-09
494055,2018,09,CIPODI01,CIPO,CTCIPOAG,CT CIPOLLETI - AGGREKO,COMAHUE,Argentina,MOTOR DIESEL,Térmica,DI,,Comahue,0,2020-05-05 11:06:29.851206,67,2018-09
494056,2018,09,CIPOHI,CIPOHI,CHCIPOLG,CENTRAL HIDRAULICA CIPOLLETTI,COMAHUE,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Comahue,2902.597,2020-05-05 11:06:29.851206,67,2018-09
494057,2018,09,COLBDI01,COLB,CTCOLBUG,CT COLON BS.AS - SULLAIR,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,986.398,2020-05-05 11:06:29.851206,67,2018-09
494058,2018,09,CONDHI,CONDHI,CEMPPOMG,CONSORCIO POTRERILLOS,CUYO,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Cuyo,19242.714,2020-05-05 11:06:29.851206,67,2018-09
494059,2018,09,COROHI,COROHI,GEMSAMEG,GENERADORA ELECTRICA MENDOZ.SA,CUYO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Cuyo,2055.895,2020-05-05 11:06:29.851206,67,2018-09
494060,2018,09,CORRDI01,CORR,CTCORRAG,CT CORRIENTES - AGGREKO,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,858.765,2020-05-05 11:06:29.851206,67,2018-09
494061,2018,09,COSTTG08,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,113743.53,2020-05-05 11:06:29.851206,67,2018-09
494062,2018,09,COSTTG09,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,162277.92,2020-05-05 11:06:29.851206,67,2018-09
494063,2018,09,COSTTV01,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2018-09
494064,2018,09,COSTTV02,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2018-09
494065,2018,09,COSTTV03,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2018-09
494066,2018,09,COSTTV04,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2018-09
494067,2018,09,COSTTV06,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2018-09
494068,2018,09,COSTTV07,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,60917.733,2020-05-05 11:06:29.851206,67,2018-09
494069,2018,09,COSTTV10,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,CC,,Gba - Litoral - Buenos Aires,125314.26,2020-05-05 11:06:29.851206,67,2018-09
494070,2018,09,CPIEHI,CPIEHI,CASAPIEG,CENTRAL CASA DE PIEDRA,COMAHUE,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Comahue,13765.031,2020-05-05 11:06:29.851206,67,2018-09
494071,2018,09,CRIVTG21,CRIV,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,Argentina,TURBO GAS,Térmica,TG,,Patagonia,10.57,2020-05-05 11:06:29.851206,67,2018-09
494072,2018,09,CRIVTG22,CRIV,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,Argentina,TURBO GAS,Térmica,TG,,Patagonia,0,2020-05-05 11:06:29.851206,67,2018-09
494073,2018,09,CRIVTG23,CRIV,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,Argentina,TURBO GAS,Térmica,TG,,Patagonia,0,2020-05-05 11:06:29.851206,67,2018-09
494074,2018,09,CRIVTG26,CRIV,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,Argentina,TURBO GAS,Térmica,TG,,Patagonia,0,2020-05-05 11:06:29.851206,67,2018-09
494075,2018,09,CRIVTG27,ELEP,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,PATAGONICA,Argentina,TURBO GAS,Térmica,CC,,Patagonia,0,2020-05-05 11:06:29.851206,67,2018-09
494076,2018,09,CRIVTG28,ELEP,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,PATAGONICA,Argentina,TURBO GAS,Térmica,CC,,Patagonia,0,2020-05-05 11:06:29.851206,67,2018-09
494077,2018,09,CRIVTV25,ELEP,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,PATAGONICA,Argentina,TURBO VAPOR,Térmica,CC,,Patagonia,0,2020-05-05 11:06:29.851206,67,2018-09
494078,2018,09,CSARDI01,CSAR,CTCSARSG,CT CAPITAN SARMIENTO - SECCO,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,1663.05,2020-05-05 11:06:29.851206,67,2018-09
494079,2018,09,CURUTG01,CURU,CTCURUGG,CT CONC.DEL URUGUAY - EMGASUD,LITORAL,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2018-09
494080,2018,09,CURUTG02,CURU,CTCURU2G,CT CONC.DEL URUGUAY II-EMGASUD,LITORAL,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2018-09
494081,2018,09,CVIEHI,CVIEHI,CVIENTOG,HIDR.CUESTA DEL VIENTO - EPSE,CUYO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Cuyo,0,2020-05-05 11:06:29.851206,67,2018-09
494082,2018,09,DFUNDI01,DFUM,EPECORDG,EPEC GENERACION,CENTRO,Argentina,MOTOR DIESEL,Térmica,DI,,Centro,0,2020-05-05 11:06:29.851206,67,2018-09
494083,2018,09,DFUNTG01,DFUN,EPECORDG,EPEC GENERACION,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,9.409,2020-05-05 11:06:29.851206,67,2018-09
494084,2018,09,DFUNTG02,DFUN,EPECORDG,EPEC GENERACION,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,0,2020-05-05 11:06:29.851206,67,2018-09
494085,2018,09,DIADEO,DIADEO,HYCHICOG,HYCHICO P. EOLICO DIADEMA,PATAGONICA,Argentina,EOLICA,Renovable,EOL,,Patagonia,2348.904,2020-05-05 11:06:29.851206,67,2018-09
494086,2018,09,DIQUTG01,DIQU,CTDIQUEG,CENTRAL DIQUE S.A.,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2018-09
494087,2018,09,DIQUTG02,DIQU,CTDIQUEG,CENTRAL DIQUE S.A.,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2018-09
494088,2018,09,DIQUTG03,DIQU,CTDIQUEG,CENTRAL DIQUE S.A.,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2018-09
494089,2018,09,DIQUTG04,DIQU,CTDIQUEG,CENTRAL DIQUE S.A.,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2018-09
494090,2018,09,DSUDTG07,DSUD,CTDOCKSG,CENTRAL DOCK SUD,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,72.452,2020-05-05 11:06:29.851206,67,2018-09
494091,2018,09,DSUDTG08,DSUD,CTDOCKSG,CENTRAL DOCK SUD,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,66.415,2020-05-05 11:06:29.851206,67,2018-09
494092,2018,09,DSUDTG09,DSUD,CTDOCKSG,CENTRAL DOCK SUD,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2018-09
494093,2018,09,DSUDTG10,DSUD,CTDOCKSG,CENTRAL DOCK SUD,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,159536.64,2020-05-05 11:06:29.851206,67,2018-09
494094,2018,09,DSUDTV11,DSUD,CTDOCKSG,CENTRAL DOCK SUD,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,CC,,Gba - Litoral - Buenos Aires,83173.62,2020-05-05 11:06:29.851206,67,2018-09
494095,2018,09,EBARTG01,EBAR,CTBARRAG,CT BARRAGAN - ENARSA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,65357.217,2020-05-05 11:06:29.851206,67,2018-09
494096,2018,09,EBARTG02,EBAR,CTBARRAG,CT BARRAGAN - ENARSA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,70343.608,2020-05-05 11:06:29.851206,67,2018-09
494097,2018,09,ELOMDI01,ELOM,PETRELRA,YAC.ENTRE LOMAS AUTOGENERADOR,COMAHUE,Argentina,MOTOR DIESEL,Térmica,DI,,Comahue,1843.448,2020-05-05 11:06:29.851206,67,2018-09
494098,2018,09,EMBANUCL,EMBA,NUCLEOEG,NUCLEOELECTRICA ARG. SA,CENTRO,Argentina,NUCLEAR,Nuclear,NUC,,Centro,0,2020-05-05 11:06:29.851206,67,2018-09
494099,2018,09,ENSETG01,ENSE,LAPLATAC,LA PLATA COGENERACION SA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,78261.144,2020-05-05 11:06:29.851206,67,2018-09
494100,2018,09,ESCAHI,ESCAHI,HTUCUMAG,HIDROELECTRICA TUCUMAN SA,NOROESTE,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Noa,6071.228,2020-05-05 11:06:29.851206,67,2018-09
494101,2018,09,ESQDDI01,ESQD,CTESQUSG,CT ESQUINA - SOENERGY,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,0,2020-05-05 11:06:29.851206,67,2018-09
494102,2018,09,ETIGHI,ETIGHI,HIDIAMAG,H. DIAMANTE SA,CUYO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Cuyo,3188.191,2020-05-05 11:06:29.851206,67,2018-09
494103,2018,09,FILOTG01,FILO,FILOMORG,C.T. FILO MORADO,COMAHUE,Argentina,TURBO GAS,Térmica,TG,,Comahue,0,2020-05-05 11:06:29.851206,67,2018-09
494104,2018,09,FILOTG02,FILO,FILOMORG,C.T. FILO MORADO,COMAHUE,Argentina,TURBO GAS,Térmica,TG,,Comahue,0,2020-05-05 11:06:29.851206,67,2018-09
494105,2018,09,FILOTG03,FILO,FILOMORG,C.T. FILO MORADO,COMAHUE,Argentina,TURBO GAS,Térmica,TG,,Comahue,0,2020-05-05 11:06:29.851206,67,2018-09
494106,2018,09,FORDDI01,FORD,CTFORMAG,CT FORMOSA - APR ENERGY,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,70.452,2020-05-05 11:06:29.851206,67,2018-09
494107,2018,09,FORDDI02,FORD,CTFORMAG,CT FORMOSA - APR ENERGY,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,16.819,2020-05-05 11:06:29.851206,67,2018-09
494108,2018,09,FRIATG21,FRIA,CTFRIASG,GENERACION FRIAS S.A.,NOROESTE,Argentina,TURBO GAS,Térmica,TG,,Noa,0,2020-05-05 11:06:29.851206,67,2018-09
494109,2018,09,FSIMHI,FSIMHI,EPECORDG,EPEC GENERACION,CENTRO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Centro,2125.481,2020-05-05 11:06:29.851206,67,2018-09
494110,2018,09,FUTAHI,FUTAHI,HFUTALEG,HIDROELECTRICA FUTALEUFU SA,PATAGONICA,Argentina,TURB HIDRAULICA,Hidráulica,HID,Futaleufú,Patagonia,135157.23,2020-05-05 11:06:29.851206,67,2018-09
494111,2018,09,GBELTG01,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,86418.266,2020-05-05 11:06:29.851206,67,2018-09
494112,2018,09,GBELTG02,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,88770.227,2020-05-05 11:06:29.851206,67,2018-09
494113,2018,09,GBELTV01,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,CC,,Gba - Litoral - Buenos Aires,83544.808,2020-05-05 11:06:29.851206,67,2018-09
494114,2018,09,GEBATG01,GEBA,GENELBAG,GENELBA - PETROBRAS,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,3488.065,2020-05-05 11:06:29.851206,67,2018-09
