id,anio,mes,maquina,central,agente,agente_descripcion,tipo_maquina,fuente_generacion,tecnologia,combustible,consumo,fecha_proceso,lote_id_log,indice_tiempo
212041,2017,05,COSTTV03,COST,CCOSTANG,ENDESA COSTANERA SA,TURBO VAPOR,Térmica,TV,GAS NATURAL,13568.084,2020-05-05 11:07:07.467556,67,2017-05
212042,2017,05,COSTTV04,COST,CCOSTANG,ENDESA COSTANERA SA,TURBO VAPOR,Térmica,TV,FUEL OIL,63.914,2020-05-05 11:07:07.467556,67,2017-05
212043,2017,05,COSTTV04,COST,CCOSTANG,ENDESA COSTANERA SA,TURBO VAPOR,Térmica,TV,GAS NATURAL,1003.164,2020-05-05 11:07:07.467556,67,2017-05
212044,2017,05,COSTTV06,COST,CCOSTANG,ENDESA COSTANERA SA,TURBO VAPOR,Térmica,TV,GAS NATURAL,91.14,2020-05-05 11:07:07.467556,67,2017-05
212045,2017,05,COSTTV07,COST,CCOSTANG,ENDESA COSTANERA SA,TURBO VAPOR,Térmica,TV,GAS NATURAL,10679.58,2020-05-05 11:07:07.467556,67,2017-05
212046,2017,05,CRIVTG21,CRIV,CTPATAGG,C.T. PATAGONICAS SA,TURBO GAS,Térmica,TG,GAS NATURAL,2724.2,2020-05-05 11:07:07.467556,67,2017-05
212047,2017,05,CSARDI01,CSAR,CTCSARSG,CT CAPITAN SARMIENTO - SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,447.709,2020-05-05 11:07:07.467556,67,2017-05
212048,2017,05,CURUTG01,CURU,CTCURUGG,CT CONC.DEL URUGUAY - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,396.062,2020-05-05 11:07:07.467556,67,2017-05
212049,2017,05,CURUTG02,CURU,CTCURU2G,CT CONC.DEL URUGUAY II-EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,402.39,2020-05-05 11:07:07.467556,67,2017-05
212050,2017,05,DFUNDI01,DFUM,EPECORDG,EPEC GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,5.65,2020-05-05 11:07:07.467556,67,2017-05
212051,2017,05,DFUNTG02,DFUN,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS NATURAL,26.494,2020-05-05 11:07:07.467556,67,2017-05
212052,2017,05,DIQUTG02,DIQU,CTDIQUEG,CENTRAL DIQUE S.A.,TURBO GAS,Térmica,TG,GAS NATURAL,23.293,2020-05-05 11:07:07.467556,67,2017-05
212053,2017,05,DIQUTG03,DIQU,CTDIQUEG,CENTRAL DIQUE S.A.,TURBO GAS,Térmica,TG,GAS NATURAL,1.84,2020-05-05 11:07:07.467556,67,2017-05
212054,2017,05,DSUDTG07,DSUD,CTDOCKSG,CENTRAL DOCK SUD,TURBO GAS,Térmica,TG,GAS NATURAL,665.431,2020-05-05 11:07:07.467556,67,2017-05
212055,2017,05,DSUDTG07,DSUD,CTDOCKSG,CENTRAL DOCK SUD,TURBO GAS,Térmica,TG,GAS OIL,17.984,2020-05-05 11:07:07.467556,67,2017-05
212056,2017,05,DSUDTG08,DSUD,CTDOCKSG,CENTRAL DOCK SUD,TURBO GAS,Térmica,TG,GAS NATURAL,277.496,2020-05-05 11:07:07.467556,67,2017-05
212057,2017,05,DSUDTG09,DSUD,CTDOCKSG,CENTRAL DOCK SUD,TURBO GAS,Térmica,CC,GAS NATURAL,9219.355,2020-05-05 11:07:07.467556,67,2017-05
212058,2017,05,DSUDTG09,DSUD,CTDOCKSG,CENTRAL DOCK SUD,TURBO GAS,Térmica,CC,GAS OIL,798.384,2020-05-05 11:07:07.467556,67,2017-05
212059,2017,05,DSUDTG10,DSUD,CTDOCKSG,CENTRAL DOCK SUD,TURBO GAS,Térmica,CC,GAS NATURAL,36853.883,2020-05-05 11:07:07.467556,67,2017-05
212060,2017,05,DSUDTG10,DSUD,CTDOCKSG,CENTRAL DOCK SUD,TURBO GAS,Térmica,CC,GAS OIL,1573.202,2020-05-05 11:07:07.467556,67,2017-05
212061,2017,05,EBARTG01,EBAR,CTBARRAG,CT BARRAGAN - ENARSA,TURBO GAS,Térmica,TG,GAS NATURAL,26039.359,2020-05-05 11:07:07.467556,67,2017-05
212062,2017,05,EBARTG01,EBAR,CTBARRAG,CT BARRAGAN - ENARSA,TURBO GAS,Térmica,TG,GAS OIL,2291.257,2020-05-05 11:07:07.467556,67,2017-05
212063,2017,05,EBARTG02,EBAR,CTBARRAG,CT BARRAGAN - ENARSA,TURBO GAS,Térmica,TG,GAS NATURAL,33810.904,2020-05-05 11:07:07.467556,67,2017-05
212064,2017,05,EBARTG02,EBAR,CTBARRAG,CT BARRAGAN - ENARSA,TURBO GAS,Térmica,TG,GAS OIL,1023.496,2020-05-05 11:07:07.467556,67,2017-05
212065,2017,05,ELOMDI01,ELOM,PETRELRA,YAC.ENTRE LOMAS AUTOGENERADOR,MOTOR DIESEL,Térmica,DI,GAS NATURAL,500.193,2020-05-05 11:07:07.467556,67,2017-05
212066,2017,05,ENSETG01,ENSE,LAPLATAC,LA PLATA COGENERACION SA,TURBO GAS,Térmica,TG,GAS NATURAL,15196.042,2020-05-05 11:07:07.467556,67,2017-05
212067,2017,05,FORDDI01,FORD,CTFORMAG,CT FORMOSA - APR ENERGY,MOTOR DIESEL,Térmica,DI,GAS OIL,21.042,2020-05-05 11:07:07.467556,67,2017-05
212068,2017,05,FORDDI02,FORD,CTFORMAG,CT FORMOSA - APR ENERGY,MOTOR DIESEL,Térmica,DI,GAS OIL,22.412,2020-05-05 11:07:07.467556,67,2017-05
212069,2017,05,GBELTG01,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,TURBO GAS,Térmica,CC,GAS NATURAL,50037.066,2020-05-05 11:07:07.467556,67,2017-05
212070,2017,05,GBELTG01,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,TURBO GAS,Térmica,CC,GAS OIL,4,2020-05-05 11:07:07.467556,67,2017-05
212071,2017,05,GBELTG02,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,TURBO GAS,Térmica,CC,GAS NATURAL,47013.753,2020-05-05 11:07:07.467556,67,2017-05
212072,2017,05,GBELTG02,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,TURBO GAS,Térmica,CC,GAS OIL,3853.056,2020-05-05 11:07:07.467556,67,2017-05
212073,2017,05,GEBATG01,GEBA,GENELBAG,GENELBA - PETROBRAS,TURBO GAS,Térmica,CC,GAS NATURAL,35733.023,2020-05-05 11:07:07.467556,67,2017-05
212074,2017,05,GEBATG02,GEBA,GENELBAG,GENELBA - PETROBRAS,TURBO GAS,Térmica,CC,GAS NATURAL,35827.452,2020-05-05 11:07:07.467556,67,2017-05
212075,2017,05,GEBATG03,GEBA,GENELPLG,PAMPA ENERGIA SA,TURBO GAS,Térmica,TG,GAS NATURAL,5596.447,2020-05-05 11:07:07.467556,67,2017-05
212076,2017,05,GOYDDI01,GOYD,CTGOYASG,CT GOYA - SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,9.079,2020-05-05 11:07:07.467556,67,2017-05
212077,2017,05,GUEMTG01,GUEM,CTGUEPLG,PAMPA ENERGIA SA,TURBO GAS,Térmica,TG,GAS NATURAL,10769.169,2020-05-05 11:07:07.467556,67,2017-05
212078,2017,05,GUEMTV12,GUEM,CTGUEMEG,C.TERMICA GUEMES S.A.,TURBO VAPOR,Térmica,TV,GAS NATURAL,4292.396,2020-05-05 11:07:07.467556,67,2017-05
212079,2017,05,GUEMTV13,GUEM,CTGUEMEG,C.TERMICA GUEMES S.A.,TURBO VAPOR,Térmica,TV,GAS NATURAL,13581.049,2020-05-05 11:07:07.467556,67,2017-05
212080,2017,05,INDETG01,INDE,GINDEPEG,GENERACION INDEPENDENCIA S.A.,TURBO GAS,Térmica,TG,GAS NATURAL,2292.01,2020-05-05 11:07:07.467556,67,2017-05
212081,2017,05,INDETG02,INDE,GINDEPEG,GENERACION INDEPENDENCIA S.A.,TURBO GAS,Térmica,TG,GAS NATURAL,2275.254,2020-05-05 11:07:07.467556,67,2017-05
212082,2017,05,INTADI01,INTA,CTINTASG,CT INTA CATAMARCA - SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,3.152,2020-05-05 11:07:07.467556,67,2017-05
212083,2017,05,ISVEDI01,ISVE,CTISLAAG,CT ISLA VERDE - AGGREKO,MOTOR DIESEL,Térmica,DI,GAS OIL,738.402,2020-05-05 11:07:07.467556,67,2017-05
212084,2017,05,ITATDI01,ITAT,CTITATTG,CT ITATI - TURBODISEL,MOTOR DIESEL,Térmica,DI,GAS OIL,11.328,2020-05-05 11:07:07.467556,67,2017-05
212085,2017,05,JUARDI01,JUAR,CTJUARSG,CT ING JUAREZ - SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,4.481,2020-05-05 11:07:07.467556,67,2017-05
212086,2017,05,JUNIDI01,JUNI,CTJUNISG,CT JUNIN,MOTOR DIESEL,Térmica,DI,GAS OIL,2386.188,2020-05-05 11:07:07.467556,67,2017-05
212087,2017,05,LBANTG21,LBAN,GELABANG,GENERACION LA BANDA S.A.,TURBO GAS,Térmica,TG,GAS NATURAL,0.566,2020-05-05 11:07:07.467556,67,2017-05
212088,2017,05,LBLADI01,LBLA,CTLBLASG,CT LAGUNA BLANCA - SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,8.695,2020-05-05 11:07:07.467556,67,2017-05
212089,2017,05,LDCUTG22,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,TURBO GAS,Térmica,CC,GAS NATURAL,783.909,2020-05-05 11:07:07.467556,67,2017-05
212090,2017,05,LDCUTG23,LDCU,CTMENZAC,C T MENDOZA COGENERADOR,TURBO GAS,Térmica,TG,GAS NATURAL,1874.686,2020-05-05 11:07:07.467556,67,2017-05
212091,2017,05,LDCUTG24,LDCU,CTMENZAC,C T MENDOZA COGENERADOR,TURBO GAS,Térmica,TG,GAS NATURAL,2015.708,2020-05-05 11:07:07.467556,67,2017-05
212092,2017,05,LDCUTG25,LDCU,CTMENPLG,C. TERMICAS MENDOZA PLUS,TURBO GAS,Térmica,CC,GAS NATURAL,39510.666,2020-05-05 11:07:07.467556,67,2017-05
212093,2017,05,LDCUTV11,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,TURBO VAPOR,Térmica,TV,FUEL OIL,705.92,2020-05-05 11:07:07.467556,67,2017-05
212094,2017,05,LDCUTV11,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,TURBO VAPOR,Térmica,TV,GAS NATURAL,3938.867,2020-05-05 11:07:07.467556,67,2017-05
212095,2017,05,LDCUTV12,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,TURBO VAPOR,Térmica,TV,GAS NATURAL,10.216,2020-05-05 11:07:07.467556,67,2017-05
212096,2017,05,LDLATG01,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,TURBO GAS,Térmica,CC,GAS NATURAL,18948.345,2020-05-05 11:07:07.467556,67,2017-05
212097,2017,05,LDLATG02,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,TURBO GAS,Térmica,CC,GAS NATURAL,18640.713,2020-05-05 11:07:07.467556,67,2017-05
212098,2017,05,LDLATG03,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,TURBO GAS,Térmica,CC,GAS NATURAL,17075.585,2020-05-05 11:07:07.467556,67,2017-05
212099,2017,05,LEDETV01,LEDE,LEDESMYA,LEDESMA SAAI,TURBO VAPOR,Térmica,TV,GAS NATURAL,22.447,2020-05-05 11:07:07.467556,67,2017-05
212100,2017,05,LEVATG01,LEVA,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS NATURAL,3402.436,2020-05-05 11:07:07.467556,67,2017-05
212101,2017,05,LEVATG01,LEVA,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS OIL,45.077,2020-05-05 11:07:07.467556,67,2017-05
212102,2017,05,LEVATG02,LEVA,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS NATURAL,2411.52,2020-05-05 11:07:07.467556,67,2017-05
212103,2017,05,LIBEDI01,LIBE,CTLIBESG,CT LIBERTADOR GSM - SULLAIR,MOTOR DIESEL,Térmica,DI,GAS OIL,13.006,2020-05-05 11:07:07.467556,67,2017-05
212104,2017,05,LINCDI01,LINC,CTLINCSG,CT LINCOLN,MOTOR DIESEL,Térmica,DI,GAS OIL,1256.506,2020-05-05 11:07:07.467556,67,2017-05
212105,2017,05,LOBODI01,LOBO,CTLOBOSG,CT LOBOS BS.AS - SULLAIR,MOTOR DIESEL,Térmica,DI,GAS OIL,1260.74,2020-05-05 11:07:07.467556,67,2017-05
212106,2017,05,LPALDI01,LPAL,CTLPALTG,CT LAS PALMAS -TURBODISEL,MOTOR DIESEL,Térmica,DI,GAS OIL,3.728,2020-05-05 11:07:07.467556,67,2017-05
212107,2017,05,LPLADI01,LPLA,CTLAPLSG,CT LA PLATA - SULLAIR,MOTOR DIESEL,Térmica,DI,GAS OIL,187.419,2020-05-05 11:07:07.467556,67,2017-05
212108,2017,05,LRIDDI01,LRID,CTLARISG,CT LA RIOJA - SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,7.911,2020-05-05 11:07:07.467556,67,2017-05
212109,2017,05,LRIOTG21,LRIO,GRIOJANG,GENERACION RIOJANA SA,TURBO GAS,Térmica,TG,GAS NATURAL,15.854,2020-05-05 11:07:07.467556,67,2017-05
212110,2017,05,LRIOTG22,LRIO,GRIOJANG,GENERACION RIOJANA SA,TURBO GAS,Térmica,TG,GAS NATURAL,14.196,2020-05-05 11:07:07.467556,67,2017-05
212111,2017,05,LRISDI01,LRIS,CTLARSSG,CT LA RIOJA SUR- SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,2.277,2020-05-05 11:07:07.467556,67,2017-05
212112,2017,05,MAGDDI01,MAGD,CTMAGAPG,CT MAGDALENA - APR ENERGY,MOTOR DIESEL,Térmica,DI,GAS OIL,0.085,2020-05-05 11:07:07.467556,67,2017-05
212113,2017,05,MATHTG01,MATHEU,CTMATHEG,CT MATHEU - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,479.66,2020-05-05 11:07:07.467556,67,2017-05
212114,2017,05,MATHTG01,MATHEU,CTMATHEG,CT MATHEU - EMGASUD,TURBO GAS,Térmica,TG,GAS OIL,3.297,2020-05-05 11:07:07.467556,67,2017-05
212115,2017,05,MATHTG02,MATHEU,CTMATHEG,CT MATHEU - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,475.382,2020-05-05 11:07:07.467556,67,2017-05
212116,2017,05,MATHTG02,MATHEU,CTMATHEG,CT MATHEU - EMGASUD,TURBO GAS,Térmica,TG,GAS OIL,5.94,2020-05-05 11:07:07.467556,67,2017-05
212117,2017,05,MDAJTG17,MDAJ,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,60.101,2020-05-05 11:07:07.467556,67,2017-05
212118,2017,05,MDPATG12,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,16.445,2020-05-05 11:07:07.467556,67,2017-05
212119,2017,05,MDPATG12,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS OIL,2.097,2020-05-05 11:07:07.467556,67,2017-05
212120,2017,05,MDPATG13,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,539.367,2020-05-05 11:07:07.467556,67,2017-05
212121,2017,05,MDPATG13,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS OIL,40.662,2020-05-05 11:07:07.467556,67,2017-05
212122,2017,05,MDPATG19,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,32.18,2020-05-05 11:07:07.467556,67,2017-05
212123,2017,05,MDPATG20,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,77.315,2020-05-05 11:07:07.467556,67,2017-05
212124,2017,05,MDPATG21,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,27.733,2020-05-05 11:07:07.467556,67,2017-05
212125,2017,05,MDPATG22,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,879.902,2020-05-05 11:07:07.467556,67,2017-05
212126,2017,05,MDPATG22,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS OIL,89.049,2020-05-05 11:07:07.467556,67,2017-05
212127,2017,05,MDPATV07,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,FUEL OIL,963.169,2020-05-05 11:07:07.467556,67,2017-05
212128,2017,05,MDPATV07,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,GAS NATURAL,3948.736,2020-05-05 11:07:07.467556,67,2017-05
212129,2017,05,MDPATV08,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,FUEL OIL,1170.752,2020-05-05 11:07:07.467556,67,2017-05
212130,2017,05,MDPATV08,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,GAS NATURAL,3091.336,2020-05-05 11:07:07.467556,67,2017-05
212131,2017,05,MIR1DI01,MIR1,CTMIRMEG,CT MIRAMAR I - ENERGYST,MOTOR DIESEL,Térmica,DI,GAS OIL,86.416,2020-05-05 11:07:07.467556,67,2017-05
212132,2017,05,MJUADI01,MJUA,EPECORDG,EPEC GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,64.336,2020-05-05 11:07:07.467556,67,2017-05
212133,2017,05,MMARTG01,MMAR,GMEDITEG,GENERACION MEDITERRANEA,TURBO GAS,Térmica,CC,GAS NATURAL,3660.687,2020-05-05 11:07:07.467556,67,2017-05
212134,2017,05,MMARTG02,MMAR,GMEDITEG,GENERACION MEDITERRANEA,TURBO GAS,Térmica,CC,GAS NATURAL,3486.74,2020-05-05 11:07:07.467556,67,2017-05
212135,2017,05,MMARTG03,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),TURBO GAS,Térmica,TG,GAS NATURAL,3224.806,2020-05-05 11:07:07.467556,67,2017-05
212136,2017,05,MMARTG03,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),TURBO GAS,Térmica,TG,GAS OIL,115.116,2020-05-05 11:07:07.467556,67,2017-05
212137,2017,05,MMARTG04,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),TURBO GAS,Térmica,TG,GAS NATURAL,3181.365,2020-05-05 11:07:07.467556,67,2017-05
212138,2017,05,MMARTG04,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),TURBO GAS,Térmica,TG,GAS OIL,29.713,2020-05-05 11:07:07.467556,67,2017-05
212139,2017,05,MMARTG05,MMAR,GMEDIT5G,GEN.MEDITERRANEA GRUPO 5,TURBO GAS,Térmica,TG,GAS NATURAL,3916.017,2020-05-05 11:07:07.467556,67,2017-05
212140,2017,05,MMARTG05,MMAR,GMEDIT5G,GEN.MEDITERRANEA GRUPO 5,TURBO GAS,Térmica,TG,GAS OIL,187.949,2020-05-05 11:07:07.467556,67,2017-05
212141,2017,05,MOLITV01,MOLI,MRPLSLSA,MOLINOS AGRO AG.(Ex.Mol Rio P),TURBO VAPOR,Térmica,TV,GAS NATURAL,7.255,2020-05-05 11:07:07.467556,67,2017-05
212142,2017,05,MSEVTG01,MSEV,ARCOMSXA,ARCOR MARIO SEVESO ARROYITO,TURBO GAS,Térmica,TG,GAS NATURAL,4123.576,2020-05-05 11:07:07.467556,67,2017-05
212143,2017,05,NECOTV01,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,FUEL OIL,357.337,2020-05-05 11:07:07.467556,67,2017-05
212144,2017,05,NECOTV01,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,GAS NATURAL,3759.761,2020-05-05 11:07:07.467556,67,2017-05
212145,2017,05,NECOTV03,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,FUEL OIL,558.412,2020-05-05 11:07:07.467556,67,2017-05
212146,2017,05,NECOTV03,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,GAS NATURAL,3199.229,2020-05-05 11:07:07.467556,67,2017-05
212147,2017,05,NECOTV04,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,FUEL OIL,2994.121,2020-05-05 11:07:07.467556,67,2017-05
212148,2017,05,NECOTV04,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,GAS NATURAL,5249.907,2020-05-05 11:07:07.467556,67,2017-05
212149,2017,05,NIDETV,NIDE,NIDEJU1A,NIDERA SAFORCADA-Junin,BIOMASA,Renovable,TV,GAS NATURAL,0.998,2020-05-05 11:07:07.467556,67,2017-05
212150,2017,05,NPUETV06,NPUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,FUEL OIL,5902.483,2020-05-05 11:07:07.467556,67,2017-05
212151,2017,05,NPUETV06,NPUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,GAS NATURAL,10115.001,2020-05-05 11:07:07.467556,67,2017-05
212152,2017,05,OBERTG01,OBER,EMISSANG,EMSA GENERACION,TURBO GAS,Térmica,TG,GAS OIL,78.071,2020-05-05 11:07:07.467556,67,2017-05
212153,2017,05,OLADTG01,OLAD,CTOLAVAG,CT OLAVARRIA - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,390.563,2020-05-05 11:07:07.467556,67,2017-05
212154,2017,05,OLADTG02,OLAD,CTOLAVAG,CT OLAVARRIA - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,385.003,2020-05-05 11:07:07.467556,67,2017-05
212155,2017,05,ORADDI01,ORAD,CTORANSG,CT ORAN - SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,3.549,2020-05-05 11:07:07.467556,67,2017-05
212156,2017,05,PARATG01,PARA,CTPARANG,CT PARANA - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,511.565,2020-05-05 11:07:07.467556,67,2017-05
212157,2017,05,PARATG02,PARA,CTPARANG,CT PARANA - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,521.051,2020-05-05 11:07:07.467556,67,2017-05
212158,2017,05,PATATG01,PATA,ESURESUG,ENERGIA DEL SUR S.A.,TURBO GAS,Térmica,CC,GAS NATURAL,2832.046,2020-05-05 11:07:07.467556,67,2017-05
212159,2017,05,PATATG02,PATA,ESURESUG,ENERGIA DEL SUR S.A.,TURBO GAS,Térmica,CC,GAS NATURAL,2669.851,2020-05-05 11:07:07.467556,67,2017-05
212160,2017,05,PATATV01,PATA,ESURESUG,ENERGIA DEL SUR S.A.,TURBO VAPOR,Térmica,CC,GAS NATURAL,1056.089,2020-05-05 11:07:07.467556,67,2017-05
212161,2017,05,PHDZTG01,PHDZ,YPF-PHQA,YPF YAC P.HERNANDEZ AUTOG,TURBO GAS,Térmica,TG,GAS NATURAL,21.931,2020-05-05 11:07:07.467556,67,2017-05
212162,2017,05,PHUITG01,PHUI,YPFPHUQA,YPF Autogenerador Pza. Huincul,TURBO GAS,Térmica,TG,GAS NATURAL,1015.784,2020-05-05 11:07:07.467556,67,2017-05
212163,2017,05,PICADI01,PICA,CTPINDSG,CT PARQUE INDUSTR.CATAM-SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,171.608,2020-05-05 11:07:07.467556,67,2017-05
212164,2017,05,PILATG11,PILA,CTPILARG,CT PILAR - EPEC,TURBO GAS,Térmica,CC,GAS NATURAL,28264.36,2020-05-05 11:07:07.467556,67,2017-05
212165,2017,05,PILATG11,PILA,CTPILARG,CT PILAR - EPEC,TURBO GAS,Térmica,CC,GAS OIL,115.05,2020-05-05 11:07:07.467556,67,2017-05
212166,2017,05,PILATG12,PILA,CTPILARG,CT PILAR - EPEC,TURBO GAS,Térmica,CC,GAS NATURAL,31215.458,2020-05-05 11:07:07.467556,67,2017-05
212167,2017,05,PILATV01,PILA,EPECORDG,EPEC GENERACION,TURBO VAPOR,Térmica,TV,GAS NATURAL,39.877,2020-05-05 11:07:07.467556,67,2017-05
212168,2017,05,PILATV03,PILA,EPECORDG,EPEC GENERACION,TURBO VAPOR,Térmica,TV,GAS NATURAL,3.844,2020-05-05 11:07:07.467556,67,2017-05
212169,2017,05,PINATG07,PINA,CTPINAMG,CT PINAMAR - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,68.235,2020-05-05 11:07:07.467556,67,2017-05
212170,2017,05,PINATG07,PINA,CTPINAMG,CT PINAMAR - EMGASUD,TURBO GAS,Térmica,TG,GAS OIL,8.535,2020-05-05 11:07:07.467556,67,2017-05
212171,2017,05,PINATG08,PINA,CTPINAMG,CT PINAMAR - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,116.619,2020-05-05 11:07:07.467556,67,2017-05
212172,2017,05,PINATG08,PINA,CTPINAMG,CT PINAMAR - EMGASUD,TURBO GAS,Térmica,TG,GAS OIL,9.411,2020-05-05 11:07:07.467556,67,2017-05
212173,2017,05,PINATG09,PINA,CTPINAMG,CT PINAMAR - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,81.602,2020-05-05 11:07:07.467556,67,2017-05
212174,2017,05,PINATG09,PINA,CTPINAMG,CT PINAMAR - EMGASUD,TURBO GAS,Térmica,TG,GAS OIL,9.296,2020-05-05 11:07:07.467556,67,2017-05
212175,2017,05,PINATG10,PINA,CTPINAMG,CT PINAMAR - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,67.987,2020-05-05 11:07:07.467556,67,2017-05
212176,2017,05,PINATG10,PINA,CTPINAMG,CT PINAMAR - EMGASUD,TURBO GAS,Térmica,TG,GAS OIL,5.766,2020-05-05 11:07:07.467556,67,2017-05
212177,2017,05,PIQIDI01,PIQI,CTPIQUIG,CENTRAL TERMICA PIQUIRENDA,MOTOR DIESEL,Térmica,DI,GAS NATURAL,3034.622,2020-05-05 11:07:07.467556,67,2017-05
212178,2017,05,PIRADI01,PIRA,CTPIRASG,CT PIRANE - SULLAIR,MOTOR DIESEL,Térmica,DI,GAS OIL,10.799,2020-05-05 11:07:07.467556,67,2017-05
212179,2017,05,PNUETV07,PNUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,FUEL OIL,7540.514,2020-05-05 11:07:07.467556,67,2017-05
212180,2017,05,PNUETV07,PNUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,GAS NATURAL,11389.71,2020-05-05 11:07:07.467556,67,2017-05
212181,2017,05,PNUETV08,PNUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,FUEL OIL,3045.117,2020-05-05 11:07:07.467556,67,2017-05
212182,2017,05,PNUETV08,PNUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,GAS NATURAL,16985.27,2020-05-05 11:07:07.467556,67,2017-05
212183,2017,05,PNUETV09,PNUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,FUEL OIL,11604.909,2020-05-05 11:07:07.467556,67,2017-05
212184,2017,05,PNUETV09,PNUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,GAS NATURAL,16210.765,2020-05-05 11:07:07.467556,67,2017-05
